abbreviation	name	equation	reversible	compartment	lowbnd	uppbnd	obj_coef	rule	subsystem
NAt3_2	sodium proton antiporter (H:NA is 2)	(2) h[e] + na1[c] --> (2) h[c] + na1[e]	Irreversible	c,e	0	1000	0		Transport, Extracellular
NH4t	ammonium transport via diffusion	nh4[e] <==> nh4[c]	Reversible	c,e	-1000	1000	0		Transport, Extracellular
NO3t7	nitrate transport in via nitrite antiport	no2[c] + no3[e] --> no2[e] + no3[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
OROTt2_2	orotate transport via sodium symport	na1[e] + orot[e] <==> na1[c] + orot[c]	Reversible	c,e	-1000	1000	0		Transport, Extracellular
PIabc	phosphate transport via ABC system	atp[c] + h2o[c] + pi[e] --> adp[c] + h[c] + (2) pi[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
PPNabc	phosphonate transport via ABC system	atp[c] + h2o[c] + ppn[e] --> adp[c] + h[c] + pi[c] + ppn[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
PTRCabc	putrescine transport via ABC system	atp[c] + h2o[c] + ptrc[e] --> adp[c] + h[c] + pi[c] + ptrc[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
PYRt2	pyruvate reversible transport via proton symport	h[e] + pyr[e] <==> h[c] + pyr[c]	Reversible	c,e	-1000	1000	0		Transport, Extracellular
SPMDabc	spermidine transport via ABC system	atp[c] + h2o[c] + spmd[e] --> adp[c] + h[c] + pi[c] + spmd[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
SUCCt6_na	succinate transporter in/out via sodium symport	na1[e] + succ[e] <==> na1[c] + succ[c]	Reversible	c,e	-1000	1000	0		Transport, Extracellular
SUCFUMtdc	dicarboyxlic acid transporter (succinate:fumarate)	fum[e] + succ[c] <==> fum[c] + succ[e]	Reversible	c,e	-1000	1000	0		Transport, Extracellular
SULAabc	sulfoacetate transport via ABC system	atp[c] + h2o[c] + sula[e] --> adp[c] + h[c] + pi[c] + sula[c]	Irreversible	c,e	0	1000	0		Transport, Extracellular
CHORS	chorismate synthase	[c] : 3psme --> chor + pi	Irreversible	c	0	1000	0		Tyrosine, Tryptophan, and Phenylalanine Metabolism
DAHPS	3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase	[c] : e4p + h2o + pep --> 2dda7p + pi	Irreversible	c	0	1000	0		Tyrosine, Tryptophan, and Phenylalanine Metabolism
DHQD1	3-dehydroquinate dehydratase	[c] : 3dhq <==> 3dhsk + h2o	Reversible	c	-1000	1000	0		Tyrosine, Tryptophan, and Phenylalanine Metabolism
DHQS	3-dehydroquinate synthase	[c] : 2dda7p --> 3dhq + pi	Irreversible	c	0	1000	0		Tyrosine, Tryptophan, and Phenylalanine Metabolism
PHETA1	phenylalanine transaminase	[c] : akg + phe-L <==> glu-L + phpyr	Reversible	c	-1000	1000	0		Tyrosine, Tryptophan, and Phenylalanine Metabolism
PHETRS	Phenylalanyl-tRNA synthetase	[c] : atp + phe-L + trnaphe --> amp + phetrna + ppi	Irreversible	c	0	1000	0		Tyrosine, Tryptophan, and Phenylalanine Metabolism
PSCVT	3-phosphoshikimate 1-carboxyvinyltransferase	[c] : pep + skm5p <==> 3psme + pi	Reversible	c	-1000	1000	0		Tyrosine, Tryptophan, and Phenylalanine Metabolism
SHK3D	shikimate dehydrogenase	[c] : 3dhsk + h + nadph <==> nadp + skm	Reversible	c	-1000	1000	0		Tyrosine, Tryptophan, and Phenylalanine Metabolism
SHKK	shikimate kinase	[c] : atp + skm --> adp + h + skm5p	Irreversible	c	0	1000	0		Tyrosine, Tryptophan, and Phenylalanine Metabolism
TYRTA	tyrosine transaminase	[c] : akg + tyr-L <==> 34hpp + glu-L	Reversible	c	-1000	1000	0		Tyrosine, Tryptophan, and Phenylalanine Metabolism
ATPM	ATP maintenance requirment	[c] : atp + h2o --> adp + h + pi	Irreversible	c	0.45	0.45	0		Unassigned
HCO3E	carbonate dehydratase (HCO3 equilibration reaction)	[c] : co2 + h2o <==> h + hco3	Reversible	c	-1000	1000	0		Unassigned
L-LACD2	L-Lactate dehydrogenase (ubiquinone)	[c] : lac-L + ubq8 --> pyr + ubq8h2	Irreversible	c	0	1000	0		Unassigned
L-LACD3	L-Lactate dehydrogenase (menaquinone)	[c] : lac-L + mqn8 --> mql8 + pyr	Irreversible	c	0	1000	0		Unassigned
SELNPS	Selenophosphate synthase	[c] : atp + h2o + seln --> amp + pi + selnp	Irreversible	c	0	1000	0		Unassigned
SOD	superoxide dismutase	[c] : (2) h + (2) o2_neg --> h2o2 + o2	Irreversible	c	0	1000	0		Unassigned
OIVD1	2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate)	[c] : 4mop + coa + nad <==> co2 + ivcoa + nadh	Reversible	c	-1000	1000	0		Valine, Leucine, and Isoleucine Degradation
OIVD2	2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxobutanoate)	[c] : 3mob + coa + nad --> co2 + ibcoa + nadh	Irreversible	c	0	1000	0		Valine, Leucine, and Isoleucine Degradation
OIVD3	2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate)	[c] : 3mop + coa + nad --> 2mbcoa + co2 + nadh	Irreversible	c	0	1000	0		Valine, Leucine, and Isoleucine Degradation
ACHBS	2-aceto-2-hydroxybutanoate synthase	[c] : 2obut + h + pyr --> 2ahbut + co2	Irreversible	c	0	1000	0		Valine, Leucine, and Isoleucine Metabolism
ACLS	acetolactate synthase (Also catalyzes ACHBS)	[c] : h + (2) pyr --> alac-S + co2	Irreversible	c	0	1000	0		Valine, Leucine, and Isoleucine Metabolism
ILETA	isoleucine transaminase	[c] : akg + ile-L <==> 3mop + glu-L	Reversible	c	-1000	1000	0		Valine, Leucine, and Isoleucine Metabolism
ILETRS	Isoleucyl-tRNA synthetase	[c] : atp + ile-L + trnaile --> amp + iletrna + ppi	Irreversible	c	0	1000	0		Valine, Leucine, and Isoleucine Metabolism
IPPMIa	3-isopropylmalate dehydratase	[c] : 3c2hmp <==> 2ippm + h2o	Reversible	c	-1000	1000	0		Valine, Leucine, and Isoleucine Metabolism
IPPMIb	2-isopropylmalate hydratase	[c] : 2ippm + h2o <==> 3c3hmp	Reversible	c	-1000	1000	0		Valine, Leucine, and Isoleucine Metabolism
LEUTAi	leucine transaminase (irreversible)	[c] : 4mop + glu-L --> akg + leu-L	Irreversible	c	0	1000	0		Valine, Leucine, and Isoleucine Metabolism
LEUTRS	Leucyl-tRNA synthetase	[c] : atp + leu-L + trnaleu --> amp + leutrna + ppi	Irreversible	c	0	1000	0		Valine, Leucine, and Isoleucine Metabolism
THRD_L	L-threonine deaminase	[c] : thr-L --> 2obut + nh4	Irreversible	c	0	1000	0		Valine, Leucine, and Isoleucine Metabolism
VALTA	valine transaminase	[c] : akg + val-L <==> 3mob + glu-L	Reversible	c	-1000	1000	0		Valine, Leucine, and Isoleucine Metabolism
VALTRS	Valyl-tRNA synthetase	[c] : atp + trnaval + val-L --> amp + ppi + valtrna	Irreversible	c	0	1000	0		Valine, Leucine, and Isoleucine Metabolism
ACBIPGT	Adenosyl cobainamide GTP transferase	[c] : adcobap + gtp + h --> adgcoba + ppi	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
ADCOBAK	Adenosyl cobinamide kinase	[c] : adcoba + atp --> adcobap + adp + h	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
ADCOBAS	adenosylcobinamide-phosphate synthase	[c] : 1ap2ol + adcobhex --> adcoba + h2o	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
ADCOBHEXS	adenosylcobyric acid synthase	[c] : adcobdam + (4) atp + (4) gln-L + (4) h2o --> adcobhex + (4) adp + (4) glu-L + (4) h + (4) pi	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
ADCPS2	adenosylcobinamide-phosphate synthase	[c] : 1ap2olp + adcobhex + atp --> adcobap + adp + h + pi	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
CO2DAMR	cob(II)yrinic acid a,c-diamide reductase	[c] : (2) co2dam + nadh --> (2) co1dam + h + nad	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
COBPS	cobalamin-5'-phosphate synthase	[c] : adgcoba + rdmbzi --> cobamcoa + gmp + h	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
CYRDAAT	cob(I)yrinic acid a,c-diamide adenosyltransferase	[c] : atp + co1dam + h --> adcobdam + pppi	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
CYRDAS	Cob(II)yrinate a,c-diamide synthase (glutamine-hydrolysing)	[c] : (4) atp + (2) cobrnt + (4) gln-L + (2) h2o --> (4) adp + (2) co2dam + (4) glu-L + (2) h + (2) ppi	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
DB4PS	3,4-Dihydroxy-2-butanone-4-phosphate synthase	[c] : ru5p-D --> db4p + for + h	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
DHFOR2	dihydrofolate reductase	[c] : dhf + nadp <==> fol + nadph	Reversible	c	-1000	1000	0		Vitamins & Cofactor Biosynthesis
DHFOR3	dihydrofolate reductase	[c] : fol + h + (2) nadph <==> (2) nadp + thf	Reversible	c	-1000	1000	0		Vitamins & Cofactor Biosynthesis
DHFR	dihydrofolate reductase	[c] : dhf + h + nadph <==> nadp + thf	Reversible	c	-1000	1000	0		Vitamins & Cofactor Biosynthesis
DPCOAK	dephospho-CoA kinase	[c] : atp + dpcoa --> adp + coa + h	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
GTPCII	GTP cyclohydrolase II	[c] : gtp + (3) h2o --> 25dhpp + for + (2) h + ppi	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
HMPK1	hydroxymethylpyrimidine kinase (ATP)	[c] : 4ahmmp + atp --> 4ampm + adp + h	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
HMPK2	hydroxymethylpyrimidine kinase (CTP)	[c] : 4ahmmp + ctp --> 4ampm + cdp + h	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
HMPK3	hydroxymethylpyrimidine kinase (UTP)	[c] : 4ahmmp + utp --> 4ampm + h + udp	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
HMPK4	hydroxymethylpyrimidine kinase (GTP)	[c] : 4ahmmp + gtp --> 4ampm + gdp + h	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
HPPK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	[c] : 2ahhmp + atp --> 2ahhmd + amp + h	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
MECDPDH	2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase	[c] : 2mecdp + nadh --> h2mb4p + h2o + nad	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
MTHFC	methenyltetrahydrofolate cyclohydrolase	[c] : h2o + methf <==> 10fthf + h	Reversible	c	-1000	1000	0		Vitamins & Cofactor Biosynthesis
MTHFD	methylenetetrahydrofolate dehydrogenase (NADP)	[c] : mlthf + nadp <==> methf + nadph	Reversible	c	-1000	1000	0		Vitamins & Cofactor Biosynthesis
NNAM	nicotinamidase	[c] : h2o + ncam --> nac + nh4	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
NNDMBRT	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase	[c] : dmbzid + nicrnt --> 5prdmbz + h + nac	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
NNDMBRT2	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase	[c] : ribflv --> dmbzid + unknown1	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
PMPK	phosphomethylpyrimidine kinase	[c] : 4ampm + atp --> 2mahmp + adp	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
PNTEH	Hydrolase Class ( RXN R02973)	[c] : h2o + ptth --> cysam + pnto-R	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
PPBNGS	porphobilinogen synthase	[c] : (2) 5aop --> h + (2) h2o + ppbng	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
RBFSa	riboflavin synthase	[c] : 4r5au + db4p --> dmlz + (2) h2o + pi	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
RBFSb	riboflavin synthase	[c] : (2) dmlz --> 4r5au + ribflv	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
RBZP	alpha-ribazole-5-phosphatase	[c] : 5prdmbz + h2o --> pi + rdmbzi	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
SHCHCC	sirohydrochlorin cobaltochelatase	[c] : cobalt2 + (0.5) nad + shcl --> copre2 + (2.5) h + (0.5) nadh	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
THPDH	NAD-dependent threonine 4-phosphate dehydrogenase	[c] : nad + phthr --> amopbut-L + h + nadh	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
UPP3MT	uroporphyrinogen methyltransferase	[c] : (2) amet + uppg3 --> (2) ahcys + (2) h + shcl	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
UPP3S	uroporphyrinogen-III synthase	[c] : hmbil --> h2o + uppg3	Irreversible	c	0	1000	0		Vitamins & Cofactor Biosynthesis
EX_2ddglcn(e)	2-Dehydro-3-deoxy-D-gluconate exchange	[e] : 2ddglcn <==>	Reversible	e	0	1000	0		
EX_ac(e)	Acetate exchange	[e] : ac <==>	Reversible	e	-1000	1000	0		
EX_ala-D(e)	D-Alanine exchange	[e] : ala-D <==>	Reversible	e	0	1000	0		
EX_alaala(e)	D-Alanyl-D-alanine exchange	[e] : alaala <==>	Reversible	e	0	1000	0		
EX_arab-L(e)	L-Arabinose exchange	[e] : arab-L <==>	Reversible	e	0	1000	0		
EX_arg-L(e)	L-Arginine exchange	[e] : arg-L <==>	Reversible	e	0	1000	0		
EX_asp-L(e)	L-Aspartate exchange	[e] : asp-L <==>	Reversible	e	0	1000	0		
EX_buts(e)	butanesulfonate exchange	[e] : buts <==>	Reversible	e	0	1000	0		
EX_bz(e)	Benzoate exchange	[e] : bz <==>	Reversible	e	0	1000	0		
EX_ca2(e)	Calcium exchange	[e] : ca2 <==>	Reversible	e	-1000	1000	0		
EX_cd2(e)	Cadmium exchange	[e] : cd2 <==>	Reversible	e	-1000	1000	0		
EX_cellb(e)	cellobiose exchange	[e] : cellb <==>	Reversible	e	0	1000	0		
EX_cgly(e)	Cys-Gly exchange	[e] : cgly <==>	Reversible	e	0	1000	0		
EX_cit(e)	Citrate exchange	[e] : cit <==>	Reversible	e	0	1000	0		
EX_co2(e)	CO2 exchange	[e] : co2 <==>	Reversible	e	-1000	1000	0		
EX_cobalt2(e)	Co2+ exchange	[e] : cobalt2 <==>	Reversible	e	-1000	1000	0		
EX_cro4(e)	chromate exchange	[e] : cro4 <==>	Reversible	e	-1000	1000	0		
EX_cu2(e)	Cu2+ exchange	[e] : cu2 <==>	Reversible	e	-1000	1000	0		
EX_eths(e)	ethanesulfonate exchange	[e] : eths <==>	Reversible	e	-1000	1000	0		
EX_etoh(e)	Ethanol exchange	[e] : etoh <==>	Reversible	e	0	1000	0		
EX_fe2(e)	Fe2+ exchange	[e] : fe2 <==>	Reversible	e	-1000	1000	0		
EX_fe3(e)	Fe3+ exchange	[e] : fe3 <==>	Reversible	e	-1000	1000	0		
EX_fru(e)	D-Fructose exchange	[e] : fru <==>	Reversible	e	0	1000	0		
EX_fum(e)	Fumarate exchange	[e] : fum <==>	Reversible	e	0	1000	0		
EX_glc(e)	D-Glucose exchange	[e] : glc-D <==>	Reversible	e	0	1000	0		
EX_gln-L(e)	L-Glutamine exchange	[e] : gln-L <==>	Reversible	e	0	1000	0		
EX_glu-L(e)	L-Glutamate exchange	[e] : glu-L <==>	Reversible	e	0	1000	0		
EX_glyc3p(e)	sn-Glycerol 3-phosphate exchange	[e] : glyc3p <==>	Reversible	e	0	1000	0		
EX_glyclt(e)	Glycolate exchange	[e] : glyclt <==>	Reversible	e	0	1000	0		
EX_gthrd(e)	Reduced glutathione exchange	[e] : gthrd <==>	Reversible	e	0	1000	0		
EX_h(e)	H+ exchange	[e] : h <==>	Reversible	e	-1000	1000	0		
EX_h2(e)	H2 exchange	[e] : h2 <==>	Reversible	e	-1000	1000	0		
EX_h2o(e)	H2O exchange	[e] : h2o <==>	Reversible	e	-1000	1000	0		
EX_hexs(e)	hexanesulfonate exchange	[e] : hexs <==>	Reversible	e	-1000	1000	0		
EX_hom-L(e)	L-Homoserine exchange	[e] : hom-L <==>	Reversible	e	-1000	1000	0		
EX_ile-L(e)	L-Isoleucine exchange	[e] : ile-L <==>	Reversible	e	0	1000	0		
EX_istnt(e)	Isethionate exchange	[e] : istnt <==>	Reversible	e	-1000	1000	0		
EX_k(e)	K+ exchange	[e] : k <==>	Reversible	e	-1000	1000	0		
EX_lac-L(e)	L-Lactate exchange	[e] : lac-L <==>	Reversible	e	0	1000	0		
EX_leu-L(e)	L-Leucine exchange	[e] : leu-L <==>	Reversible	e	0	1000	0		
EX_mal-L(e)	L-Malate exchange	[e] : mal-L <==>	Reversible	e	0	1000	0		
EX_met-D(e)	D-Methionine exchange	[e] : met-D <==>	Reversible	e	-1000	1000	0		
EX_met-L(e)	L-Methionine exchange	[e] : met-L <==>	Reversible	e	0	1000	0		
EX_mg2(e)	Mg exchange	[e] : mg2 <==>	Reversible	e	-1000	1000	0		
EX_mn2(e)	Mn2+ exchange	[e] : mn2 <==>	Reversible	e	-1000	1000	0		
EX_mobd(e)	Molybdate exchange	[e] : mobd <==>	Reversible	e	-1000	1000	0		
EX_mops(e)	MOPS exchange	[e] : mops <==>	Reversible	e	-1000	1000	0		
EX_na1(e)	Sodium exchange	[e] : na1 <==>	Reversible	e	-1000	1000	0		
EX_nh4(e)	Ammonium exchange	[e] : nh4 <==>	Reversible	e	-1000	1000	0		
EX_ni2(e)	Ni2+ exchange	[e] : ni2 <==>	Reversible	e	-1000	1000	0		
EX_no2(e)	Nitrite exchange	[e] : no2 <==>	Reversible	e	-1000	1000	0		
EX_no3(e)	Nitrate exchange	[e] : no3 <==>	Reversible	e	-1000	1000	0		
EX_o2(e)	O2 exchange	[e] : o2 <==>	Reversible	e	0	1000	0		
EX_orot(e)	Orotate exchange	[e] : orot <==>	Reversible	e	0	1000	0		
EX_pi(e)	Phosphate exchange	[e] : pi <==>	Reversible	e	-1000	1000	0		
EX_ppa(e)	Propionate exchange	[e] : ppa <==>	Reversible	e	0	1000	0		
EX_ppn(e)	Phosphonate exchange	[e] : ppn <==>	Reversible	e	-1000	1000	0		
EX_pro-L(e)	L-Proline exchange	[e] : pro-L <==>	Reversible	e	0	1000	0		
EX_ptrc(e)	Putrescine exchange	[e] : ptrc <==>	Reversible	e	0	1000	0		
EX_pyr(e)	Pyruvate exchange	[e] : pyr <==>	Reversible	e	0	1000	0		
EX_rib-D(e)	D-Ribose exchange	[e] : rib-D <==>	Reversible	e	-1000	1000	0		
EX_so4(e)	Sulfate exchange	[e] : so4 <==>	Reversible	e	-1000	1000	0		
EX_spmd(e)	Spermidine exchange	[e] : spmd <==>	Reversible	e	0	1000	0		
EX_succ(e)	Succinate exchange	[e] : succ <==>	Reversible	e	0	1000	0		
EX_sula(e)	Sulfoacetate exchange	[e] : sula <==>	Reversible	e	-1000	1000	0		
EX_tsul(e)	Thiosulfate exchange	[e] : tsul <==>	Reversible	e	-1000	1000	0		
EX_ura(e)	Uracil exchange	[e] : ura <==>	Reversible	e	0	1000	0		
EX_val-L(e)	L-Valine exchange	[e] : val-L <==>	Reversible	e	0	1000	0		
EX_zn2(e)	Zinc exchange	[e] : zn2 <==>	Reversible	e	-1000	1000	0		
BIO_Rfer3	R.ferrireducens Biomass Equation	[c] : (0.00034) 4hba + (59.81) atp + (0.000345) coa + (0.00104) dna_Eco + (0.00069) fad + (0.1598) glycogen + (59.81) h2o + (0.00908) lps_EC + (0.0022) nadh + (0.0017) nadph + (0.02614) peptido_EC + (0.00256) plipid_Eco + (0.005088) protein_Eco + (0.03527) ptrc + (0.006566) rna_Eco + (0.00713) spmd + (0.05) thf + (0.00034) thmpp + (0.003) udpg --> (59.81) adp + (59.81) h + (59.81) pi	Irreversible	c	0	1000	1		
