PWY-6146	Super-Pathways;Biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism
PWY-821	Super-Pathways;Amino-Acid-Biosynthesis	superpathway of sulfur amino acid biosynthesis (<i>Saccharomyces cerevisiae</i>)
ASPASN-PWY	Super-Pathways;Metabolic-Clusters;Amino-Acid-Biosynthesis	superpathway of aspartate and asparagine biosynthesis; interconversion of aspartate and asparagine
PWY-6628	Super-Pathways;Amino-Acid-Biosynthesis	superpathway of phenylalanine biosynthesis
P4-PWY	Super-Pathways;Amino-Acid-Biosynthesis	superpathway of lysine, threonine and methionine biosynthesis I
PWY-724	Super-Pathways;Amino-Acid-Biosynthesis	superpathway of lysine, threonine and methionine biosynthesis II
PWY-6482	Amino-Acid-Biosynthesis	diphthamide biosynthesis
COMPLETE-ARO-PWY	Super-Pathways;Amino-Acid-Biosynthesis	superpathway of phenylalanine, tyrosine, and tryptophan biosynthesis
PWY-6630	Super-Pathways;Amino-Acid-Biosynthesis	superpathway of tyrosine biosynthesis
PWY-5905	Amino-Acid-Biosynthesis	hypusine biosynthesis
SER-GLYSYN-PWY	Super-Pathways;Amino-Acid-Biosynthesis	superpathway of serine and glycine biosynthesis I
LEUSYN-PWY	LEUCINE-SYN	leucine biosynthesis
PWY-6395	Super-Pathways;Other-Amino-Acid-Biosynthesis;Detoxification	superpathway of seleno-compound metabolism
PWY-1186	Other-Amino-Acid-Biosynthesis	homomethionine biosynthesis
PWY-5957	Other-Amino-Acid-Biosynthesis	nicotianamine biosynthesis
HOMOSERSYN-PWY	Other-Amino-Acid-Biosynthesis	homoserine biosynthesis
PWY-5344	Other-Amino-Acid-Biosynthesis	homocysteine biosynthesis
PWY-6922	Other-Amino-Acid-Biosynthesis	<i>L-N<sup>&delta;</sup></i>-acetylornithine biosynthesis
GLUTORN-PWY	Other-Amino-Acid-Biosynthesis	ornithine biosynthesis
PWY-5331	Other-Amino-Acid-Biosynthesis;CYSTEINE-DEG	taurine biosynthesis
PWY-7275	Other-Amino-Acid-Biosynthesis	L-homophenylalanine biosynthesis
CITRULBIO-PWY	Citrulline-Biosynthesis	citrulline biosynthesis
PWY-5004	Super-Pathways;Citrulline-Biosynthesis	superpathway of citrulline metabolism
PWY-4921	Citrulline-Biosynthesis	protein citrullination
ARGININE-SYN4-PWY	ARGININE-SYN	arginine biosynthesis IV
ARGSYNBSUB-PWY	ARGININE-SYN	arginine biosynthesis II (acetyl cycle)
ARGSYN-PWY	Super-Pathways;ARGININE-SYN	arginine biosynthesis I
PWY-5154	ARGININE-SYN	arginine biosynthesis III
PWY-6994	Pyrrolysine-Biosynthesis	pyrrolysine biosynthesis
PWY-5155	Beta-Alanine-Biosynthesis	&beta;-alanine biosynthesis III
PWY-3982	Uracil-Degradation;Beta-Alanine-Biosynthesis	uracil degradation I (reductive)
PWY-3981	Beta-Alanine-Biosynthesis	&beta;-alanine biosynthesis I
PWY-5760	Beta-Alanine-Biosynthesis	&beta;-alanine biosynthesis IV
PWY-3941	Beta-Alanine-Biosynthesis	&beta;-alanine biosynthesis II
THRESYN-PWY	THREONINE-BIOSYNTHESIS;Super-Pathways	threonine biosynthesis
HOMOSER-THRESYN-PWY	THREONINE-BIOSYNTHESIS	threonine biosynthesis from homoserine
GLNSYN-PWY	GLUTAMINE-SYN	glutamine biosynthesis I
PWY-6549	GLUTAMINE-SYN	glutamine biosynthesis III
PWY-5505	Super-Pathways;Metabolic-Clusters;GLUTAMATE-SYN;GLUTAMINE-SYN	glutamate and glutamine biosynthesis
VALSYN-PWY	VALINE-BIOSYNTHESIS	valine biosynthesis
PWY-5101	ISOLEUCINE-SYN	isoleucine biosynthesis II
PWY-5108	ISOLEUCINE-SYN	isoleucine biosynthesis V
PWY-3001	Super-Pathways;ISOLEUCINE-SYN	isoleucine biosynthesis I
PWY-5104	ISOLEUCINE-SYN	isoleucine biosynthesis IV
ILEUSYN-PWY	ISOLEUCINE-SYN	isoleucine biosynthesis I (from threonine)
PWY-5103	ISOLEUCINE-SYN	isoleucine biosynthesis III
ADENOSYLHOMOCYSCAT-PWY	METHIONINE-SYN	methionine salvage II (mammalia)
HOMOSER-METSYN-PWY	METHIONINE-SYN	methionine biosynthesis I
HSERMETANA-PWY	METHIONINE-SYN	methionine biosynthesis III
MET-SAM-PWY	Super-Pathways;METHIONINE-SYN	superpathway of <i>S</i>-adenosyl-L-methionine biosynthesis
METSYN-PWY	Super-Pathways;METHIONINE-SYN	homoserine and methionine biosynthesis
PWY-4361	Super-Pathways;METHIONINE-SYN	methionine salvage I (bacteria and plants)
PWY-5345	Super-Pathways;METHIONINE-SYN	superpathway of methionine biosynthesis (by sulfhydrylation)
PWY-5347	Super-Pathways;METHIONINE-SYN	superpathway of methionine biosynthesis (transsulfuration)
PWY-5441	METHIONINE-SYN	S-methylmethionine cycle
PWY-702	METHIONINE-SYN	methionine biosynthesis II
PWY-7270	Super-Pathways;METHIONINE-SYN	Yang cycle
PWY-5041	S-adenosyl-L-methionine-cycle	<i>S</i>-adenosyl-L-methionine cycle II
PWY-6151	Super-Pathways;S-adenosyl-L-methionine-cycle	<i>S</i>-adenosyl-L-methionine cycle I
PWY-7174	MTR-1P-Degradation	<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation II
PWY-6755	MTR-1P-Degradation	<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I
ALANINE-SYN2-PWY	ALANINE-SYN	alanine biosynthesis II
PWY0-1061	Super-Pathways;ALANINE-SYN	superpathway of alanine biosynthesis
PWY0-1021	ALANINE-SYN	alanine biosynthesis III
ALANINE-VALINESYN-PWY	ALANINE-SYN	alanine biosynthesis I
ARG-PRO-PWY	PROLINE-SYN;ARGININE-DEG	arginine degradation VI (arginase 2 pathway)
PWY-4281	PROLINE-SYN	proline biosynthesis IV
PWY-3341	PROLINE-SYN	proline biosynthesis III
PROSYN-PWY	PROLINE-SYN	proline biosynthesis I
PWY-4981	PROLINE-SYN	proline biosynthesis II (from arginine)
ASPARTATESYN-PWY	ASPARTATE-SYN	aspartate biosynthesis
GLUTDEG-PWY	GLUTAMATE-DEG;ASPARTATE-SYN	glutamate degradation II
PWY-6281	Selenocysteine-Biosynthesis	selenocysteine biosynthesis II (archaea and eukaryotes)
PWY0-901	Selenocysteine-Biosynthesis	selenocysteine biosynthesis I (bacteria)
ARGASEDEG-PWY	GLUTAMATE-SYN;ARGININE-DEG	arginine degradation I (arginase pathway)
GLUTAMATE-SYN2-PWY	GLUTAMATE-SYN	glutamate biosynthesis II
PWY-4341	GLUTAMATE-SYN	glutamate biosynthesis V
GLUGLNSYN-PWY	GLUTAMATE-SYN	glutamate biosynthesis IV
GLUTSYNIII-PWY	GLUTAMATE-SYN	glutamate biosynthesis III
GLUTSYN-PWY	GLUTAMATE-SYN	glutamate biosynthesis I
PWY-3461	TYROSINE-SYN	tyrosine biosynthesis II
TYRSYN	TYROSINE-SYN	tyrosine biosynthesis I
PWY-6134	TYROSINE-SYN	tyrosine biosynthesis IV
PWY-6120	TYROSINE-SYN	tyrosine biosynthesis III
HISTSYN-PWY	HISTIDINE-SYN	histidine biosynthesis
PWY-3081	LYSINE-SYN	lysine biosynthesis V
DAPLYSINESYN-PWY	LYSINE-SYN	lysine biosynthesis I
PWY-2942	LYSINE-SYN	lysine biosynthesis III
PWY-2941	LYSINE-SYN	lysine biosynthesis II
PWY-5097	LYSINE-SYN	lysine biosynthesis VI
LYSINE-AMINOAD-PWY	LYSINE-SYN	lysine biosynthesis IV
PWY-3462	PHENYLALANINE-SYN	phenylalanine biosynthesis II
PHESYN	PHENYLALANINE-SYN	phenylalanine biosynthesis I
ASPARAGINE-BIOSYNTHESIS	ASPARAGINE-SYN	asparagine biosynthesis I
PWY0-1325	Super-Pathways;ASPARAGINE-SYN	superpathway of asparagine biosynthesis
ASPSYNII-PWY	Other-Degradation;Cyanide-Detoxification;ASPARAGINE-SYN	cyanide detoxification I
ASPARAGINESYN-PWY	ASPARAGINE-SYN	asparagine biosynthesis II
SERSYN-PWY	SERINE-BIOSYNTHESIS	serine biosynthesis
PWY-6196	SERINE-BIOSYNTHESIS	serine racemization
PWY-6292	Super-Pathways;CYSTEINE-SYN	cysteine biosynthesis III (mammalia)
PWY-801	Interconversion;CYSTEINE-SYN	homocysteine and cysteine interconversion
HOMOCYSDEGR-PWY	HOMOCYSTEINE-DEG;CYSTEINE-SYN	cysteine biosynthesis/homocysteine degradation
CYSTSYN-PWY	CYSTEINE-SYN	cysteine biosynthesis I
PWY-6293	Super-Pathways;CYSTEINE-SYN	cysteine biosynthesis IV (fungi)
TRPSYN-PWY	TRYPTOPHAN-BIOSYNTHESIS	tryptophan biosynthesis
GLYSYN-PWY	GLYCINE-SYN	glycine biosynthesis I
GLYSYN-ALA-PWY	GLYCINE-SYN	glycine biosynthesis III
GLYCINE-SYN2-PWY	GLYCINE-SYN	glycine biosynthesis II
GLYSYN-THR-PWY	GLYCINE-SYN	glycine biosynthesis IV
PWY-7216	Energy-Metabolism	(R)- and (S)-3-hydroxybutyrate biosynthesis
ENTNER-DOUDOROFF-PWY	Energy-Metabolism	Entner-Doudoroff pathway I
PWY-6871	Energy-Metabolism	3-methylbutanol biosynthesis
PWY-6883	Energy-Metabolism	pyruvate fermentation to butanol II
PWY-5306	Sulfite-Oxidation;Sulfur-Disproportionation;Super-Pathways;Energy-Metabolism	superpathway of thiosulfate metabolism (<i>Desulfovibrio sulfodismutans</i>)
PWY-6992	Energy-Metabolism	1,5-anhydrofructose degradation
PWY-561	Super-Pathways;Energy-Metabolism	superpathway of glyoxylate cycle and fatty acid degradation
PWY-7102	Energy-Metabolism	bisabolene biosynthesis
PWY-5741	Energy-Metabolism	ethylmalonyl pathway
PWY-7178	Energy-Metabolism	ethylene glycol biosynthesis
PWY-6859	Energy-Metabolism	<i>all-trans</i>-farnesol biosynthesis
PWY0-1517	Energy-Metabolism	sedoheptulose bisphosphate bypass
GLYOXYLATE-BYPASS	Energy-Metabolism	glyoxylate cycle
PWY-6876	Energy-Metabolism	isopropanol biosynthesis
PWY-5277	Thiosulfate-Disproportionation;Energy-Metabolism	thiosulfate disproportionation I (thiol-dependent)
PWY-6938	Energy-Metabolism	NADH repair
PWY-5464	Super-Pathways;Energy-Metabolism	superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle
PWY-7007	Energy-Metabolism	methyl ketone biosynthesis
PWY-7126	Energy-Metabolism	ethylene biosynthesis IV
PWY-6728	Energy-Metabolism	methylaspartate cycle
PWY-7218	Super-Pathways;Energy-Metabolism	photosynthetic 3-hydroxybutyrate biosynthesis
GLYCOLYSIS-E-D	Super-Pathways;Energy-Metabolism	superpathway of glycolysis and Entner-Doudoroff
PWY-6873	Energy-Metabolism	long chain fatty acid ester synthesis for microdiesel production
PWY-5197	Energy-Metabolism	lactate biosynthesis (archaea)
PWY-6886	Super-Pathways;Energy-Metabolism	1-butanol autotrophic biosynthesis
PWY-5352	Thiosulfate-Disproportionation;Energy-Metabolism	thiosulfate disproportionation II (non thiol-dependent)
PWY-7003	Super-Pathways;Energy-Metabolism	glycerol degradation to butanol
PWY-5723	Energy-Metabolism	Rubisco shunt
PWY-7118	Energy-Metabolism	chitin degradation to ethanol
TCA-GLYOX-BYPASS	TCA-VARIANTS;Super-Pathways	superpathway of glyoxylate bypass and TCA
GLYCOLYSIS-TCA-GLYOX-BYPASS	TCA-VARIANTS;Super-Pathways;GLYCOLYSIS-VARIANTS	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass
PWY-5690	TCA-VARIANTS	TCA cycle II (plants and fungi)
PWY-7254	TCA-VARIANTS	TCA cycle VII (acetate-producers)
TCA	TCA-VARIANTS	TCA cycle I (prokaryotic)
P105-PWY	TCA-VARIANTS	TCA cycle IV (2-oxoglutarate decarboxylase)
PWY-6969	TCA-VARIANTS	TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)
REDCITCYC	TCA-VARIANTS	TCA cycle III (helicobacter)
PWY-5913	TCA-VARIANTS	TCA cycle VI (obligate autotrophs)
PWY66-398	TCA-VARIANTS	TCA cycle
PWY0-1347	Electron-Transfer;ANAEROBIC-RESPIRATION	NADH to trimethylamine <i>N</i>-oxide electron transfer
PWY0-1355	Electron-Transfer;ANAEROBIC-RESPIRATION	formate to trimethylamine <i>N</i>-oxide electron transfer
PWY0-1336	Electron-Transfer;ANAEROBIC-RESPIRATION	NADH to fumarate electron transfer
PWY0-1352	Nitrate-Reduction;Electron-Transfer;ANAEROBIC-RESPIRATION	nitrate reduction VIII (dissimilatory)
PWY0-1321	Nitrate-Reduction;Electron-Transfer;ANAEROBIC-RESPIRATION	nitrate reduction III (dissimilatory)
PWY0-1348	Electron-Transfer;ANAEROBIC-RESPIRATION	NADH to dimethyl sulfoxide electron transfer
PWY0-1356	Electron-Transfer;ANAEROBIC-RESPIRATION	formate to dimethyl sulfoxide electron transfer
PWY-6692	Noncarbon-Nutrients;Electron-Transfer	Fe(II) oxidation
PWY0-1335	Electron-Transfer;AEROBIC-RESPIRATION	NADH to cytochrome <i>bo</i> oxidase electron transfer
PWY0-1334	Electron-Transfer;AEROBIC-RESPIRATION	NADH to cytochrome <i>bd</i> oxidase electron transfer
PWY0-1329	Electron-Transfer;AEROBIC-RESPIRATION	succinate to cytochrome <i>bo</i> oxidase electron transfer
PWY0-1353	Electron-Transfer;AEROBIC-RESPIRATION	succinate to cytochrome <i>bd</i> oxidase electron transfer
PYRUVOX-PWY	Electron-Transfer	pyruvate oxidation pathway
PWY0-1544	Electron-Transfer	proline to cytochrome <i>bo</i> oxidase electron transfer
PWY-6758	Hydrogen-Production	hydrogen production II
PWY-6772	Hydrogen-Production	hydrogen production V
PWY-6751	Super-Pathways;Hydrogen-Production	superpathway of hydrogen production
PWY-6765	Hydrogen-Production	hydrogen production IV
PWY-6785	Hydrogen-Production	hydrogen production VIII
PWY-6744	Hydrogen-Production	hydrogen production I
PWY-6759	Hydrogen-Production	hydrogen production III
PWY-6780	Hydrogen-Production	hydrogen production VI
N2FIX-PWY	NITROGEN-DEG;Hydrogen-Production	nitrogen fixation
PWY-6118	OTHER-ENERGY	glycerol-3-phosphate shuttle
PWY-5302	Sulfur-Disproportionation;OTHER-ENERGY	sulfur disproportionation II (aerobic)
PWY66-368	OTHER-ENERGY	ketolysis
P203-PWY	Sulfur-Disproportionation;OTHER-ENERGY	sulfur disproportionation I (anaerobic)
PWY66-367	OTHER-ENERGY	ketogenesis
PWY-5046	Respiration;Amino-Acid-Degradation	2-oxoisovalerate decarboxylation to isobutanoyl-CoA
PWY-5084	Respiration;Amino-Acid-Degradation	2-oxoglutarate decarboxylation to succinyl-CoA
PWY-4521	CHEMOAUTOTROPHIC-ENERGY-METABOLISM;AEROBIC-RESPIRATION;ANAEROBIC-RESPIRATION;Arsenate-Detoxification	arsenite oxidation (respiratory)
PWY-4302	AEROBIC-RESPIRATION	aerobic respiration (alternative oxidase pathway)
PWY-7279	AEROBIC-RESPIRATION	aerobic respiration (cytochrome c) (yeast)
PWY-3781	AEROBIC-RESPIRATION	aerobic respiration (cytochrome c)
PWY-5303	Thiosulfate-Oxidation;AEROBIC-RESPIRATION	thiosulfate oxidation II (to tetrathionate)
THIOSULFOX-PWY	Thiosulfate-Oxidation;AEROBIC-RESPIRATION	thiosulfate oxidation I (to tetrathionate)
PWY-6327	Tetrathionate-Oxidation;Sulfur-Assimilation	tetrathionate oxidation
PWY-6529	ANAEROBIC-RESPIRATION	chlorate reduction
P224-PWY	Sulfate-Reduction;ANAEROBIC-RESPIRATION	sulfate reduction V (dissimilatory)
PWY-5674	Nitrate-Reduction;ANAEROBIC-RESPIRATION	nitrate reduction IV (dissimilatory)
PWY-6748	Nitrate-Reduction;Denitrification;ANAEROBIC-RESPIRATION	nitrate reduction VII (denitrification)
DENITRIFICATION-PWY	Nitrate-Reduction;Denitrification;ANAEROBIC-RESPIRATION	nitrate reduction I (denitrification)
PWY-4601	ANAEROBIC-RESPIRATION	arsenate reduction (respiratory)
PWY-6530	ANAEROBIC-RESPIRATION	perchlorate reduction
ANARESP1-PWY	ANAEROBIC-RESPIRATION	respiration (anaerobic)
PWY-7084	Super-Pathways;Denitrification;ANAEROBIC-RESPIRATION;Ammonia-oxidation	nitrifier denitrification
PWY-1881	CHEMOAUTOTROPHIC-ENERGY-METABOLISM;C1-COMPOUNDS	formate oxidation to CO<sub>2</sub>
P303-PWY	CHEMOAUTOTROPHIC-ENERGY-METABOLISM;Ammonia-oxidation	ammonia oxidation II (anaerobic)
AMMOXID-PWY	CHEMOAUTOTROPHIC-ENERGY-METABOLISM;Ammonia-oxidation	ammonia oxidation I (aerobic)
PWY-7082	Super-Pathways;CHEMOAUTOTROPHIC-ENERGY-METABOLISM;Ammonia-oxidation	ammonia oxidation IV (autotrophic ammonia oxidizers)
PWY-5285	Sulfide-Oxidation;CHEMOAUTOTROPHIC-ENERGY-METABOLISM	sulfide oxidation III (sulfur dioxygenase)
PWY-7124	Super-Pathways;Photosynthesis;CHEMOAUTOTROPHIC-ENERGY-METABOLISM	ethylene biosynthesis V
P222-PWY	Sulfide-Oxidation;CHEMOAUTOTROPHIC-ENERGY-METABOLISM	sulfide oxidation I (sulfide-quinone reductase)
PWY-5276	Sulfite-Oxidation;CHEMOAUTOTROPHIC-ENERGY-METABOLISM	sulfite oxidation I (sulfite oxidoreductase)
FESULFOX-PWY	Sulfur-Oxidation;CHEMOAUTOTROPHIC-ENERGY-METABOLISM	sulfur oxidation II (Fe<sup>+3</sup>-dependent)
P301-PWY	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	galena oxidation
PWY-5308	Thiosulfate-Disproportionation;Sulfite-Oxidation;Super-Pathways;CHEMOAUTOTROPHIC-ENERGY-METABOLISM	superpathway of sulfur metabolism (<i>Desulfocapsa sulfoexigens</i>)
SULFUROX-PWY	Sulfur-Oxidation;CHEMOAUTOTROPHIC-ENERGY-METABOLISM	sulfur oxidation I (aerobic)
P282-PWY	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	nitrite oxidation
PWY-6512	Hydrogen-Oxidation	hydrogen oxidation III (anaerobic, NADP)
PWY-5382	Hydrogen-Oxidation	hydrogen oxidation II (aerobic, NAD)
P283-PWY	Hydrogen-Oxidation	hydrogen oxidation I (aerobic)
PWY-5484	GLYCOLYSIS-VARIANTS	glycolysis II (from fructose-6P)
GLYCOLYSIS	GLYCOLYSIS-VARIANTS	glycolysis I
PWY-1042	GLYCOLYSIS-VARIANTS	glycolysis IV (plant cytosol)
ANAGLYCOLYSIS-PWY	GLYCOLYSIS-VARIANTS	glycolysis III
P341-PWY	GLYCOLYSIS-VARIANTS	glycolysis V (Pyrococcus)
PWY66-400	GLYCOLYSIS-VARIANTS	glycolysis VI (mammalian)
CO2FORM-PWY	METHANOGENESIS;C1-COMPOUNDS	methanogenesis from methanol
PWY-5258	Sulfur-Assimilation;METHANOGENESIS	methanogenesis from dimethylsulfide
PWY-5260	Sulfur-Assimilation;METHANOGENESIS	methanogenesis from methylthiopropionate
METH-ACETATE-PWY	METHANOGENESIS	methanogenesis from acetate
PWY-5209	METHANOGENESIS	methyl-coenzyme M oxidation to CO<sub>2</sub>
PWY-5250	METHANOGENESIS	methanogenesis from trimethylamine
METHFORM-PWY	METHANOGENESIS	methyl-coenzyme M reduction to methane
PWY-5248	METHANOGENESIS	methanogenesis from dimethylamine
PWY-5259	METHANOGENESIS	methanogenesis from methanethiol
PWY-6830	Super-Pathways;METHANOGENESIS	superpathway of methanogenesis
METHANOGENESIS-PWY	METHANOGENESIS	methanogenesis from CO<SUB>2</SUB>
PWY-5247	METHANOGENESIS	methanogenesis from methylamine
PWY-5261	METHANOGENESIS	methanogenesis from tetramethylammonium
PWY-101	Photosynthesis	photosynthesis light reactions
PWY-7115	Photosynthesis	C4 photosynthetic carbon assimilation cycle, NAD-ME type
PHOTOALL-PWY	Super-Pathways;Photosynthesis	oxygenic photosynthesis
PWY-241	Photosynthesis	C4 photosynthetic carbon assimilation cycle, NADP-ME type
PWY-181	Photosynthesis	photorespiration
PWY-7117	Photosynthesis	C4 photosynthetic carbon assimilation cycle, PEPCK type
PYRUVDEHYD-PWY	CARBOXYLATES-DEG;Acetyl-CoA-Biosynthesis	pyruvate decarboxylation to acetyl CoA
PWY-6970	Acetyl-CoA-Biosynthesis	acetyl-CoA biosynthesis II (NADP-dependent pyruvate dehydrogenase)
PWY-5173	Super-Pathways;Acetyl-CoA-Biosynthesis	superpathway of acetyl-CoA biosynthesis
PWY-5172	Acetyl-CoA-Biosynthesis	acetyl-CoA biosynthesis III (from citrate)
PWY-804	Fermentation;CARBOXYLATES-DEG	glycolate degradation II
PWY-6583	Fermentation	pyruvate fermentation to butanol I
ANAEROFRUCAT-PWY	Super-Pathways;Fermentation	homolactic fermentation
P124-PWY	Sugars-And-Polysaccharides;Fermentation	Bifidobacterium shunt
P163-PWY	LYSINE-DEG;Fermentation	lysine fermentation to acetate and butyrate
PWY-5677	Fermentation	succinate fermentation to butyrate
P122-PWY	Fermentation	heterolactic fermentation
P162-PWY	Fermentation;GLUTAMATE-DEG	glutamate degradation V (via hydroxyglutarate)
PROPFERM-PWY	Super-Pathways;Fermentation	L-alanine fermentation to propionate and acetate
PWY-6863	Fermentation	pyruvate fermentation to hexanol
FERMENTATION-PWY	Fermentation	mixed acid fermentation
P161-PWY	Other-Degradation;Fermentation	acetylene degradation
P461-PWY	Super-Pathways;SUGAR-ALCOHOLS-DEG;Fermentation	hexitol fermentation to lactate, formate, ethanol and acetate
PWY-6392	Butanediol-Biosynthesis	<i>meso</i>-butanediol biosynthesis II
P125-PWY	Super-Pathways;Butanediol-Biosynthesis	superpathway of (<i>R,R</i>)-butanediol biosynthesis
PWY-6391	Butanediol-Biosynthesis	<i>meso</i>-butanediol biosynthesis I
PWY-6390	Butanediol-Biosynthesis	(<i>S,S</i>)-butanediol biosynthesis
PWY-6396	Super-Pathways;Butanediol-Biosynthesis	superpathway of 2,3-butanediol biosynthesis
PWY-5951	Butanediol-Biosynthesis	(<i>R,R</i>)-butanediol biosynthesis
PWY-5676	Super-Pathways;Acetyl-CoA-Butyrate	acetyl-CoA fermentation to butyrate II
PWY-6389	Acetoin-Biosynthesis	(<i>S</i>)-acetoin biosynthesis
PWY-5939	Acetoin-Biosynthesis	(<i>R</i>)-acetoin biosynthesis II
PWY-5938	Acetoin-Biosynthesis	(<i>R</i>)-acetoin biosynthesis I
PWY3O-440	Acetoin-Biosynthesis	acetoin biosynthesis III
PWY-5494	Pyruvate-Degradation	pyruvate fermentation to propionate II (acrylate pathway)
PWY-5600	Super-Pathways;Pyruvate-Degradation	pyruvate fermentation to acetate VII
P142-PWY	Super-Pathways;Pyruvate-Degradation	pyruvate fermentation to acetate I
PWY-6588	Pyruvate-Degradation	pyruvate fermentation to acetone
PWY-5100	Super-Pathways;Pyruvate-Degradation	pyruvate fermentation to acetate and lactate II
PWY-6604	Super-Pathways;Pyruvate-Degradation	superpathway of <i>Clostridium acetobutylicum</i> acidogenic and solventogenic fermentation
PWY-5482	Pyruvate-Degradation	pyruvate fermentation to acetate II
PWY-5486	Pyruvate-Degradation	pyruvate fermentation to ethanol II
PWY-5538	Super-Pathways;Pyruvate-Degradation	pyruvate fermentation to acetate VI
P108-PWY	Pyruvate-Degradation	pyruvate fermentation to propionate I
PWY-6587	Pyruvate-Degradation	pyruvate fermentation to ethanol III
PWY-5096	Super-Pathways;Pyruvate-Degradation	pyruvate fermentation to acetate and alanine
PWY-6594	Super-Pathways;Pyruvate-Degradation	superpathway of <i>Clostridium acetobutylicum</i> solventogenic fermentation
PWY-5481	Pyruvate-Degradation	pyruvate fermentation to lactate
PWY4LZ-257	Super-Pathways;Pyruvate-Degradation	superpathway of fermentation (<i>Chlamydomonas reinhardtii</i>)
PWY-5485	Super-Pathways;Pyruvate-Degradation	pyruvate fermentation to acetate IV
PWY-5537	Super-Pathways;Pyruvate-Degradation	pyruvate fermentation to acetate V
CENTFERM-PWY	Pyruvate-Degradation	pyruvate fermentation to butanoate
PWY-5768	Pyruvate-Degradation	pyruvate fermentation to acetate VIII
P41-PWY	Super-Pathways;Pyruvate-Degradation	pyruvate fermentation to acetate and lactate I
PWY-6590	Super-Pathways;Pyruvate-Degradation	superpathway of <i>Clostridium acetobutylicum</i> acidogenic fermentation
PWY-5480	Pyruvate-Degradation	pyruvate fermentation to ethanol I
PWY-7111	Pyruvate-Degradation	pyruvate fermentation to isobutanol
PWY-5483	Super-Pathways;Pyruvate-Degradation	pyruvate fermentation to acetate III
NONOXIPENT-PWY	Pentose-Phosphate-Cycle	pentose phosphate pathway (non-oxidative branch)
PENTOSE-P-PWY	Super-Pathways;Pentose-Phosphate-Cycle	pentose phosphate pathway
P21-PWY	Pentose-Phosphate-Cycle	pentose phosphate pathway (partial)
OXIDATIVEPENT-PWY	Pentose-Phosphate-Cycle	pentose phosphate pathway (oxidative branch)
PWY-6546	PLANT-HORMONE-DEG;Metabolic-Clusters;Inactivation	brassinosteroids inactivation
PWY-6219	Metabolic-Clusters;Inactivation	indole-3-acetyl-amide conjugate biosynthesis
PWY-1782	Super-Pathways;Inactivation	superpathway of indole-3-acetate conjugate biosynthesis
PWY-1741	Inactivation;CYCLITOLS-DEG	indole-3-acetyl-ester conjugate biosynthesis
PWY-6477	Metabolic-Clusters;Inactivation;GIBBERELLINS-DEGRADATION	gibberellin inactivation II (methylation)
PWY-102	Metabolic-Clusters;Inactivation;GIBBERELLINS-DEGRADATION	gibberellin inactivation I (2&beta;-hydroxylation)
PWY-6494	Metabolic-Clusters;Inactivation;GIBBERELLINS-DEGRADATION	gibberellin inactivation III (epoxidation)
PWY-5267	GLUCOSINOLATE-DEG;Activation	glucosinolate breakdown
PWYQT-4477	GLUCOSINOLATE-DEG;Activation	indole glucosinolate breakdown (active in intact plant cell)
PWYQT-4476	GLUCOSINOLATE-DEG;Activation	indole glucosinolate breakdown (insect chewing induced)
PWY-4441	Activation	DIMBOA-glucoside activation
PWY-5340	Sulfur-Assimilation;Activation	sulfate activation for sulfonation
PWY-6972	Interconversion	oleandomycin activation/inactivation
ARGORNPROST-PWY	Super-Pathways;Interconversion	arginine, ornithine and proline interconversion
PWY-6502	Metabolic-Clusters;Detoxification	oxidized GTP and dGTP detoxification
PWY-6786	Metabolic-Clusters;Detoxification	detoxification of reactive carbonyls in chloroplasts
PWY-7214	PHENYLPROPANOID-DERIVATIVE-DEG;Detoxification	baicalein degradation (hydrogen peroxide detoxification)
DETOX1-PWY	Detoxification	superoxide radicals degradation
PWY-6646	Detoxification	fluoroacetate degradation
PWY-6900	Detoxification	(<i>Z</i>)-butanethiol-<i>S</i>-oxide biosynthesis
PWY-7112	Other-Degradation;Detoxification	4-hydroxy-2-nonenal detoxification
CYANCAT-PWY	NITROGEN-DEG;Detoxification	cyanate degradation
PWY-4061	Other-Degradation;Detoxification	glutathione-mediated detoxification I
PWY-6842	Detoxification	glutathione-mediated detoxification II
PWY-6997	Detoxification	furfural degradation
PWY1G-1	Detoxification	mycothiol-mediated detoxification
PWY-2261	Detoxification	ascorbate glutathione cycle
PWY0-1305	Acid-Resistance	glutamate dependent acid resistance
PWY0-1299	Acid-Resistance	arginine dependent acid resistance
PWY-7142	Cyanide-Detoxification	cyanide detoxification II
PWY-4202	Arsenate-Detoxification	arsenate detoxification I (glutaredoxin)
PWY-6421	Arsenate-Detoxification	arsenate detoxification III (mycothiol)
PWY-4621	Arsenate-Detoxification	arsenate detoxification II (glutaredoxin)
PWY-5453	Methylglyoxal-Detoxification;Aldehyde-Degradation	methylglyoxal degradation III
