sample_id	total	cellular_biosynthetic_process	androgen_biosynthetic_process	estrogen_biosynthetic_process	polyphosphate_biosynthetic_process	isoprenoid_biosynthetic_process	phospholipid_biosynthetic_process	vitamin_biosynthetic_process	toxin_biosynthetic_process	cytokinin_biosynthetic_process	auxin_biosynthetic_process	mucilage_biosynthetic_process	organic_acid_biosynthetic_process	antibiotic_biosynthetic_process	peptidyl_diphthamide_biosynthetic_process_from_peptidyl_histidine	heterocycle_biosynthetic_process	aromatic_compound_biosynthetic_process	organic_phosphonate_biosynthetic_process	cellular_carbohydrate_biosynthetic_process	cellular_macromolecule_biosynthetic_process	neurotransmitter_biosynthetic_process	ketone_biosynthetic_process	alkane_biosynthetic_process	alkene_biosynthetic_process	cellular_alcohol_biosynthetic_process	cellular_nitrogen_compound_biosynthetic_process	sulfur_compound_biosynthetic_process	glycerolipid_biosynthetic_process	aldehyde_biosynthetic_process	neutral_lipid_biosynthetic_process	membrane_lipid_biosynthetic_process	glycerol_ether_biosynthetic_process	ketone_body_biosynthetic_process	Remaining
0159_AP39_21325_20180920_ST_E21	13870794	14427.8666666667	0	0	4703.33333333333	9508.55671296298	12693.1035218254	6627.72886684303	1366.02777777778	1591	0	0	14448.7475921792	461.938888888889	0	27258.8307790148	22010.8895290148	760.944444444443	3557.84206532922	36773.6077656525	0	1650.38888888889	35.2638888888889	0	0.0833333333333333	29130.0128028243	7578.98206018518	1305.5121031746	735.375	0	1707.96666666667	0.111111111111111	0	13672459.886201
0159_AP39_21284_20190102_ST_E21	13759188	23041.6666666667	0	0	4495.25	14254.84375	13970.2388888889	5894.00623015873	830	1548.33333333333	0	0	14659.7651500496	533.411111111111	0	26855.7180541471	22562.925798856	1970.33333333333	4020.27606738683	36999.3589010141	0	2350.68055555555	9.68055555555555	0	0	28690.6922141999	6679.22835648148	1525.95092592592	829.791666666667	0.962962962962961	2137.4737654321	0	0	13545327.4117123
0159_AZ03_32051_20190819_ST	13692080	10053.0666666667	0	0	2946.5	9126.83541666666	13297.2932539683	5934.62244378307	1544.83333333333	1243.33333333333	0.166666666666667	0	13398.8831084656	342.080555555556	35.5	26600.7542666691	21369.8018482388	104.166666666667	3611.59463150019	41481.0470308241	0	1628.88541666667	101.819444444445	0	0.111111111111111	29192.2050349171	7767.90904431217	1424.65396825397	672.708333333333	0.333333333333333	1828.22438271605	0.555555555555555	0.0666666666666666	13498372.0484864
0159_AP39_21278_20180823_ST_E21	13683931	9615.61666666667	0	0	4152.83333333333	6792.97175925926	9280.09662698413	6105.92880621693	1550.19444444444	340.666666666667	0	0	15101.6146709656	621.547222222221	0	26166.5828712277	20224.6966215951	207.944444444444	2912.28245884774	34454.0283179012	0	1038.25347222222	44.0277777777778	1.66666666666667	0	27008.736464151	8126.91588955026	1146.1130952381	665.972222222222	0.222222222222222	971.466666666667	0	0.4	13507400.2206125
0159_AP39_21216_20180227_ST_E21	13534973	13696.2	0	0	4589.75	9347.16021825397	12675.035515873	7410.03523368606	1558.11111111111	1606	1	0	13776.6651839451	623.194444444446	0	27040.1031447494	21574.5347555666	390.777777777777	3797.50722736626	36254.386287478	0	1653.07986111111	27.9513888888889	0	0.0555555555555556	28913.3368732547	7801.15598544973	1248.58068783069	754.134259259259	0	1584.125	0	0.8	13338649.3194884
0159_AP39_21056_20180125_ST	13415072	18840.9166666667	0	0	5247.83333333335	9797.06894841268	12200.1668154762	7112.5270723104	1460.44444444444	1903	1	0	12702.5618200231	1109.82222222222	0	26613.4462546792	21531.2521761959	943.5	4317.06481481481	33042.4213624338	0	2305.60763888889	18.3194444444444	0.166666666666667	0	28080.8257437665	8466.72154431217	1349.69047619048	702.597222222222	0.0277777777777778	2035.01435185185	0	0.4	13215289.6032029
0159_AP39_21141_20180213_ST	13287340	10903.25	0	0	3731.25	10483.7715277778	14940.6130456349	6030.34410934745	1519.66666666667	1523.66666666667	0	0	15272.2516856812	1751.33333333333	12	27753.8376112091	23044.6623257153	441	3576.63436213991	44816.7729607584	0	1402.48263888889	39.0972222222222	0.166666666666667	0.0555555555555556	30596.4148312267	7478.00462962963	1508.20469576719	710.759259259259	0.0555555555555556	1672.81728395062	0.0138888888888889	0	13078130.8734775
0159_BC12_41015_20171213_ST	13235486	14693.1666666667	0	0	4806.58333333333	9321.66339285713	12826.159375	6949.16708553792	1234.66666666667	1650.33333333333	0	0	14699.2580303406	610.266666666667	1.33333333333333	27945.6968241108	22720.3896757422	155	3409.88760288066	40770.241539903	0	1625.45486111111	21.6805555555556	0	0.333333333333333	29870.593285751	7614.1505015432	1348.84722222222	913.577380952381	0	1454.60601851852	0	0	13030842.9433146
0159_AP39_21310_20180719_ST_E21	13117571	12835.7833333333	0	0.222222222222222	3701.125	9388.03981481481	11983.9730902778	6210.81247354498	1555.69444444444	1466	0	0	13027.4937905093	435.634722222222	3.5	25529.5670546292	20877.648834832	490	3850.94089843912	36788.7273430958	0	1680.87326388889	45.1180555555556	0	0.138888888888889	27775.9522752882	7614.7150462963	1249.34560185185	630.574074074074	0.0694444444444444	1533.98533950617	0	0.266666666666666	12928894.7983212
0159_AZ03_32023_20180717_ST	12965349	9470.66666666667	0	0	4301.5	9473.20548941799	13170.0938492063	6383.7860515873	1667.61111111111	1111.33333333333	0.5	0	14250.4946082727	503.266666666667	31.8333333333333	27279.6701602734	21953.7942799089	135.055555555556	4032.31237139918	40650.6644620812	0	1852.69444444444	101.6875	0	0.0555555555555556	29187.2323494268	7824.91593364198	1499.93948412698	875.111111111111	0.444444444444444	1433.32793209876	0	0	12768157.8033063
0159_AP39_21331_20190102_ST_E21	12938281	13450.7833333333	0	0	4550.16666666667	8715.37013888889	11445.3403769841	6514.60336419753	1418.11111111111	1640.33333333333	17	0	14025.1826880787	383.330555555556	0	25321.7154974709	20196.7794745432	437.88888888889	3853.62156986532	34695.8354256854	0	1632.67361111111	38.8819444444445	22.8333333333333	0.222222222222222	26678.0293017337	7097.93956679894	1249.17791005291	656.037037037037	0.0277777777777778	1324.79104938272	0	0.6	12752913.7238215
0159_AA34_42476_20191015_ST	12799296	15851	0	0.666666666666667	3806.83333333333	9378.01041666665	12380.9951388889	6464.33520061728	1079.77777777778	1268.66666666667	0	0	13650.5794921186	251.802777777778	103.833333333333	25459.3823094824	20649.5786547035	28.3333333333333	3541.09699074074	34697.42409612	0	1896.09027777778	323.805555555556	0	0	27049.4058826916	7746.0349537037	1110.19444444444	701.490740740741	0	1955.30277777778	0	0.133333333333333	12609901.2258457
0159_AA34_42100_20180523_ST	12774147	20319.0833333333	0	0	2909.91666666667	10869.25	12383.9309027778	7067.64215498236	911.166666666667	837.333333333333	0	0	14824.3896755126	230.888888888889	0	27241.5418279382	21202.8609240581	13.3333333333333	2794.65509259259	34017.8478835979	0	1905.38368055556	8.5	2.83333333333333	0	27428.9053993668	7006.10299272487	1234.73148148148	725.361111111111	0	1714.09768518519	0	0	12578497.2436326
0159_BB02_45014_20191203_ST	12693372	21888.8333333333	0	0	2133.16666666667	8623.7	9520.9206845238	6001.18199955908	856.777777777778	112.666666666667	1.5	0	12297.3701703042	213.458333333333	0	23679.1928124388	18415.3611325446	4	4872.021875	31994.4239583333	0	4883.47916666667	0	0	0	24421.5930273859	8383.40725859788	1835.42063492064	423.990740740741	0	1912.93842592593	0	0	12510896.5953353
0159_AP39_21061_20180816_ST	12583931	11917.75	0	0	4019.08333333333	9060.96388888889	12820.6031746032	6531.40107363316	1317.66666666667	1271.16666666667	0	0	13240.465065862	172.873611111111	0	25328.7471856935	20372.1005851644	178.277777777778	3722.10317644033	33582.0897982804	0	1545.80034722222	45.0277777777778	0.166666666666667	0	26740.9697038813	7136.14953703704	1272.5496031746	685.416666666667	0	1439.63703703704	0	0	12401529.9906564
0159_AP39_21407_20180911_ST_E21	12557001	21329.6666666667	0	0	5186.83333333335	11102.6488095238	11122.9453662368	5479.38452491181	1205.33333333333	1225.66666666667	0	0	14574.5993142361	10040.0363095238	97.8333333333333	25166.7060240134	18460.0954287753	37.6666666666667	2995.10512402835	35931.9352525475	0	4581.76284722222	34.7013888888888	245	18.6481481481482	28015.184241606	8880.7123181217	1812.97421186067	546.822222222222	2	1279.44614197531	0	1.73333333333333	12347625.5589928
0159_AQ29_10020_20170913_ST	12478391	13214.619047619	0	0	3663.91666666667	11735.8737433862	15118.7657490079	4889.74431878306	1118.58333333333	1268.66666666667	0	0	14198.2596631118	199.445833333333	17.0833333333333	24667.3063724312	21134.4103519285	61.111111111111	2973.46333590535	40756.443143315	0	1363.30555555556	44.6736111111111	0	0	27995.1082650679	6314.56907407407	1329.28819444445	713.055555555555	0.416666666666667	1705.21759259259	0	0.466666666666666	12283907.2061483
0159_AY44_33160_20190423_ST	12441671	11437.75	0	0	3265.5	8768.62582671956	12018.6077380952	6435.86626653439	1166.58333333333	1226.33333333333	0	0	12990.5279986497	644.681944444443	65.5	25177.5119550571	20453.006556468	210.555555555556	3519.55182963898	37736.2167142657	0	2229.14409722222	192.041666666667	118.666666666667	0.0555555555555556	26889.1360696154	8637.03387676367	1363.97824074074	699.791666666667	0	1648.82885802469	0	0.0666666666666666	12254775.4375833
0159_AV42_66162_20190810_ST	12425518	12026.25	0	0	4003.08333333333	9045.80267857144	13572.0264384921	7240.83814373897	1485.08333333333	1558	3.5	0	13813.0856828704	249.4875	0	26123.9093396348	20845.2777060369	507.166666666667	3676.41143261317	35392.5790950176	0	1657.98784722222	13.1875	0.666666666666667	0	27376.2808492247	6916.88900462963	1396.06349206349	823.652777777778	0	1379.98410493827	0	0.0666666666666666	12236410.7197405
0159_AP39_21317_20180801_ST_E21	12386349	13642.25	0	0	4175.08333333333	8874.7113425926	11889.3618055555	6543.99976190476	1375.75	1490.33333333333	0	0	13031.9228029927	238.2375	0	24754.257873861	20131.8653598986	269.444444444444	3135.97039425338	33905.8718860229	0	1667.80208333334	35.2291666666667	0	0.0555555555555556	26500.9423050779	7061.52638888889	1200.14351851852	742.208333333333	0.0555555555555556	1424.1024691358	0	0.6	12204257.2747857
0159_AB10_26038_20180403_ST	12351819	10085	0	0	4869.58333333333	9785.70238095238	12517.7589285714	5729.96514550265	1424.75	1181.83333333333	0	0	16159.7942131008	1040.16944444444	350	27444.4082610719	21287.6166032236	458.333333333333	3193.9849537037	42750.9136904762	0	1183.74652777778	1117.33333333333	0	0	29105.5222767245	10320.8667989418	1114.94047619048	718.194444444444	0	1433.22191358025	0	0	12148545.360608
0159_AP39_21057_20180521_ST	12338532	10500.7833333333	0	0	3238.70833333333	9618.04831349204	12883.9411210317	6220.51623897707	1146.91666666667	1148.66666666667	0	0	13108.6866688713	296.547916666667	9.16666666666667	26219.5231247428	21228.4457073045	68.6666666666667	3149.35234404227	37895.7009294332	0	1802.61979166666	70.8472222222222	0.333333333333333	0.0555555555555556	28462.6776846274	7977.60552579365	1208.31349206349	573.143518518518	0.129629629629629	2113.14027777778	0	0	12149589.4632709
0159_AP39_21224_20180730_ST_E21	12286507	12965	0	0	3729.83333333333	8367.17519841269	11009.7895833333	5664.33124338625	1152.5	1190.83333333333	0	0	12667.0733172123	543.447916666668	0	23953.4662789705	19205.243212392	559.055555555557	3890.79548611111	31201.718369709	0	1528.42013888889	30.5486111111112	0	0.0555555555555556	25889.1740567483	6630.93495370371	1082.27777777778	544.388888888889	0	1398.50401234568	0	0.0666666666666666	12113302.3665099
0159_AB18_26455_20190227_ST	12157781	12878.7619047619	0	0	3936.16666666667	8759.47685185186	11350.8673611111	6377.92377645503	1386.83333333333	1406.33333333333	0.166666666666667	0	12554.3464000496	483.497222222222	0	24521.6650633206	19731.9969934352	324	3582.12517536476	32678.4929277898	0	1613.70833333333	36.7916666666667	0	0	26161.8857162788	7154.0175925926	1154.43518518518	604.069444444444	0	1504.90617283951	0	0.133333333333333	11979578.398879
0159_AP39_21052_20180510_ST	12131286	11044.5	0	0	3704	9595.77374338624	13149.8722718254	6091.90597001763	1061.94444444444	1304.66666666667	0	0	13040.8728735395	298.898611111111	0	24981.4309158828	20560.7001211297	284.277777777778	3605.81833847737	35094.1864307761	0	1587.17274305555	8.21527777777778	0.0555555555555555	0	27099.4432273908	6515.90717592593	1393.3955026455	626.837962962963	0.0138888888888889	1690.0424382716	0	0.2	11948545.8680625
0159_AB18_26347_20190211_ST	12119708	10478.9166666667	0	0	3757.16666666667	8590.25	12327.2993055556	5966.81898809524	1594.13888888889	1282.66666666667	0	0	13404.7336379795	305.316666666666	30.6666666666667	25497.5205679257	20290.5778842103	301.333333333333	3334.94268261317	36748.8140487213	0	1434.72222222222	36.9444444444445	0	0	26816.0242980845	6818.74699074074	1319.675	745.347222222222	0	1203.07654320988	0.333333333333333	0.0666666666666666	11937421.9006084
0159_AP39_21316_20180604_ST_E21	11989247	9564.25	0	0	4130.33333333333	8408.3790674603	11405.5361111111	4806.50281084655	1537.25	1198	0	0	13114.5386218585	257.3625	0	22899.3642941652	18253.4791846708	130.333333333333	3147.30439814815	34829.0848544974	0	1577.22222222222	13.9305555555556	0	0	25530.1424356996	6200.58472222222	1129.90740740741	563.134259259259	0	1649.18148148148	0	0.2	11818900.9784067
0159_AP39_21393_20180418_ST_E21	11942620	14458.25	0	0.5	3816.83333333333	9821.29745370371	11839.309077381	6199.08626984127	1160.97222222222	1452.33333333333	0.666666666666667	0	12856.4675380291	191.911111111111	0	24132.4144988242	19756.354957378	224.888888888889	3215.25722736625	32978.0353946208	0	1590.39236111111	14.4861111111111	0.5	0	25794.2554776602	6704.9205026455	1243.98941798942	733.263888888889	0	1622.41095679012	0	0	11762811.2033111
0159_AV42_66136_20190805_ST	11787430	12430.3333333333	0	0	3707	7096.70833333333	9373.41944444444	5313.79110449736	1266.27777777778	1339.33333333333	0	0	9835.31065765542	831.026388888887	0.333333333333333	21374.4532295953	16761.1058321086	430.444444444443	3986.34953703704	26022.8761574074	0.166666666666666	1371.17916666666	130.652777777778	0	0	22308.5107858123	5950.58888888889	982.421296296296	538.555555555555	0	1359.78580246914	0	0	11635019.3761527
0159_AP39_21302_20181004_ST_E21	11781775	14278.65	0	0.0833333333333333	3116.66666666667	8888.0675595238	11564.9383928571	5983.87332561728	1042.44444444444	1331	0	0	11649.7392906746	738.572817460319	0.333333333333333	22844.3120234176	18649.001311116	198	3567.91521347736	31754.1780037478	0	1848.18055555556	30.1805555555556	29	0	24555.9686355208	6696.35876984127	1241.0873015873	655.902777777778	0	1577.48055555556	0	0.0666666666666666	11609532.9984663
0159_AK37_71072_20191003_ST	11764136	13742.5	0	0	3681.25	8831.29050925928	11163.8830853175	6269.12672839506	1184.5	1588.66666666667	0	0	11270.4545333168	233.477777777778	0	23873.6288609502	18488.5843106857	466.333333333333	3301.64212962963	30444.7441798942	0	1746.46145833333	38.2083333333333	0.5	0	25757.235727683	7279.26630291005	1140.86970899471	570.208333333333	0	1883.56589506173	0	0.0666666666666666	11591179.5354585
0159_AP39_21384_20180520_ST_E21	11744006	12816.0833333333	0	0	4017.25	7462.94212962965	10044.8343253968	5615.06975749559	1350.66666666667	1410.33333333333	0.166666666666667	0	11586.9251789848	281.886111111111	0.666666666666667	23130.0085186883	18011.218039191	88.4444444444443	2918.99264403292	29117.919058642	0	1181.0546875	50.1736111111111	0	0	24159.2240924317	6638.09884259259	1034.23101851852	578.395833333333	0.185185185185185	1388.11311728395	0	0	11581123.1167378
0159_AZ03_32027_20180806_ST	11740516	11920.25	0	0	3356.25	7822.70545634921	11404.5216269841	6200.90585537919	1382.05555555556	1065	0	0	11885.5252852183	269.9125	0	22761.304329561	18112.252318979	335.777777777777	3249.50162037037	30253.5610119048	0	1414.70138888889	53.1041666666667	0.166666666666667	0.0555555555555556	24251.0443791642	6785.4947255291	1096.42328042328	637.208333333333	0	1475.26265432099	0	0.6	11574782.4155114
0159_AP39_21333_20181113_ST_E21	11687417	12853.1666666667	0	0	3461	8857.16964285715	12204.326984127	5687.06594356261	1176.41666666667	1301.5	0	0	12237.4250938327	473.140277777778	0	24123.6095482131	19188.6718773577	178.444444444444	3303.2866255144	33734.9582451499	0	1534.15625	34.8819444444445	0	0	25674.619318385	6694.85198412698	1125.11838624339	659.263888888889	0	1559.09567901235	0	0.4	11511354.4305327
0159_AB18_26692_20200820_ST	11528103	15964	0	0	2145.75	7681.01041666666	10557.5585813492	4899.15501212522	980.833333333333	614.333333333333	0	0	10240.3008589616	1523.79305555555	0.833333333333333	20445.3604225149	16704.7350433262	65.3333333333333	3763.07453703704	29772.067691799	0	3213.55208333333	16.4444444444444	0	0	22168.1158160335	6280.55001653439	1594.2294973545	533.023148148148	0	1519.35509259259	0	0.133333333333333	11367419.4576156
0159_AQ11_10135_20190122_ST	11421929	9324.33333333333	0	0.333333333333333	3795.5	9834.50277777777	14336.5253472222	5711.81619708995	1103.86111111111	1090	0	0	13136.7074611442	446.0875	0	24534.1559220679	20061.6134621179	98.611111111111	2739.04710648148	36780.8789517195	0	1244.43402777778	23.4652777777778	0	0	26099.0902044753	6372.05289351852	1387.19537037037	723.108333333333	0	1590.68966049383	0	0.2	11241494.7906177
0159_AZ03_32022_20201016_ST	11368815	11498.8333333333	0	0	3583.5	7780.96157407409	11552.7464781746	6022.72783730159	1402	1474.83333333333	0	0	11745.2110963679	316.708333333333	0	23188.4066234406	18586.1088919592	239.833333333333	3029.10662865798	29701.3930788262	0	1553.85850694444	30.7916666666667	0	0.0185185185185185	24315.0332752264	6263.81412037037	1167.15416666667	610.208333333333	0.0324074074074074	1407.46697530864	0.111111111111111	0.666666666666666	11203343.4737096
0159_AB18_26457_20190318_ST	11361486	7269.08333333333	0	0	3470.41666666667	6583.53819444444	11949.4089781746	6257.17243716931	1701.11111111111	275.333333333333	0	0	13288.0568667328	590.6875	0	25074.3768880438	19499.9940871179	104.111111111111	3204.88541666667	35311.6582010582	0	1332.11458333333	7.11111111111111	0.333333333333333	0.0555555555555556	26113.3684307025	5983.21521715168	1430.98743386243	625.254629629629	0	845.312500000001	0	0.4	11190568.0130804
0159_AZ03_32065_20190126_ST	11293276	8881.16666666667	0	0	4482.75	8823.87152777779	12066.5125	5186.80287698413	1430.52777777778	996.333333333333	0	0	13059.8315649802	920.120138888887	1	22792.245316358	18748.7958630952	374.333333333333	3109.8465792181	33632.6939594356	0	1386.9375	21.3402777777778	0	0	24372.8422244268	5849.22789351852	1234.47222222222	763.166666666667	0	1228.16913580247	0	0	11123913.0126417
0159_AB18_26640_20200517_ST	11285747	13053.4166666667	0	0	3516	7041.65208333334	10329.3990079365	5856.18188051146	1183.61111111111	1196.66666666667	24.1666666666667	0	10613.9611884094	322.708333333333	0	21175.0776533779	16912.6990365349	171	3343.84375	26256.4547619047	0	1727.88541666667	44.7222222222222	30	0	22126.7474285102	6785.52935515873	1078.85052910053	574.356481481482	0	1587.82962962963	0	0	11130794.2401308
0159_AP39_21246_20181017_ST_E21	11282241	11104.9166666667	0	0	3141.75	7837.09189814814	10824.1683531746	5648.6460361552	1088.30555555556	961	0	0	10931.4829199735	1663.35486111111	0	21872.8729012346	17510.9030272634	58.6666666666667	3606.20608632622	28096.7071077842	0	2110.76909722222	24.4236111111111	0	0	22891.393115881	6401.50623346561	1213.9828042328	573.560185185185	0	1488.7037037037	0	0.4	11123190.1891691
